,Year,Rank,O_Rank,Institution ,Academic Reputation,AR Rank,Employer Reputation,ER Rank,Faculty Student,FS Rank,Citations per Faculty,CF Rank,International Faculty,IF Rank,International Students,IS Rank,Overall Score
57,2014.0,58.0,58.0,University Of Amsterdam,93.8,53.0,83.9,90.0,41.1,401.0,85.7,67.0,67.0,201.0,30.6,395.0,76.4
58,2014.0,59.0,59.0,University Of Washington,95.2,47.0,54.6,250.0,54.7,256.0,99.5,15.0,8.7,401.0,22.3,401.0,76.2
59,2014.0,60.0,60.0,Kaist - Korea Advanced Institute Of Science And Technology,85.1,79.0,72.8,137.0,90.8,82.0,64.5,146.0,40.7,303.0,21.8,401.0,75.8
60,2014.0,61.0,61.0,Trinity College Dublin (TCD),81.8,91.0,82.6,96.0,59.8,221.0,65.4,136.0,98.0,46.0,78.7,130.0,75.1
61,2014.0,62.0,62.0,University Of Birmingham,81.3,94.0,90.4,63.0,57.3,239.0,67.4,128.0,81.6,144.0,80.0,122.0,74.9
62,2014.0,63.0,63.0,"University Of California, San Diego (UCSD)",98.0,37.0,50.4,289.0,45.5,355.0,99.8,11.0,2.1,401.0,22.3,401.0,74.8
63,2014.0,64.0,64.0,The University Of Warwick,89.4,68.0,100.0,13.0,47.1,337.0,47.7,261.0,91.6,92.0,98.0,35.0,74.5
64,2014.0,65.0,65.0,Ludwig-Maximilians-Universität München,98.4,34.0,84.3,89.0,45.4,357.0,63.8,154.0,46.3,274.0,43.0,309.0,74.4
65,2014.0,66.0,66.0,Tokyo Institute Of Technology,79.8,101.0,84.6,86.0,76.8,136.0,78.3,92.0,15.0,401.0,35.1,367.0,74.2
66,2014.0,67.0,67.0,Lund University,89.6,67.0,90.0,64.0,50.8,292.0,67.7,127.0,51.4,251.0,52.4,244.0,74.0
67,2014.0,68.0,68.0,London School Of Economics And Political Science (LSE),92.6,58.0,100.0,4.0,63.5,198.0,19.6,401.0,100.0,17.0,100.0,4.0,73.9
68,2014.0,69.0,69.0,Monash University,94.1,52.0,98.0,27.0,34.6,401.0,50.1,245.0,89.5,104.0,90.7,80.0,73.7
69,2014.0,69.0,69.0,University Of Helsinki,84.3,82.0,55.7,240.0,92.9,70.0,59.9,178.0,56.8,233.0,14.7,401.0,73.7
70,2014.0,71.0,71.0,The University Of Sheffield,79.3,102.0,84.7,84.0,59.4,228.0,62.0,163.0,80.4,154.0,91.4,75.0,73.3
71,2014.0,71.0,71.0,University Of Geneva,66.6,151.0,36.9,401.0,64.8,190.0,98.9,21.0,100.0,23.0,99.0,25.0,73.3
72,2014.0,71.0,71.0,University Of Texas At Austin,98.5,33.0,87.9,69.0,21.1,401.0,82.0,80.0,57.9,229.0,26.5,401.0,73.3
73,2014.0,74.0,74.0,Leiden University,86.6,71.0,59.8,206.0,44.5,369.0,94.3,41.0,68.8,195.0,22.7,401.0,73.2
74,2014.0,75.0,75.0,The University Of Nottingham,80.3,98.0,98.0,30.0,54.8,255.0,56.5,208.0,84.8,125.0,87.7,94.0,73.1
75,2014.0,75.0,75.0,Tohoku University,81.8,90.0,76.0,125.0,97.9,46.0,54.9,217.0,18.5,401.0,21.2,401.0,73.1
76,2014.0,77.0,77.0,Katholieke Universiteit Leuven ,93.1,56.0,79.6,107.0,21.7,401.0,86.2,64.0,74.9,174.0,44.3,301.0,73.0
77,2014.0,78.0,78.0,University Of Zurich,80.6,96.0,67.6,156.0,70.9,160.0,59.2,183.0,99.7,38.0,52.2,246.0,72.9
78,2014.0,79.0,79.0,Boston University,75.6,115.0,81.5,103.0,64.9,189.0,85.3,68.0,12.7,401.0,63.7,193.0,72.5
79,2014.0,79.0,79.0,Uppsala University,86.3,74.0,70.1,143.0,38.6,401.0,92.5,48.0,41.0,301.0,48.9,270.0,72.5
80,2014.0,81.0,81.0,Utrecht University,84.9,80.0,63.2,185.0,46.5,344.0,93.7,42.0,55.7,236.0,18.1,401.0,72.3
81,2014.0,82.0,82.0,National Taiwan University (Ntu),97.5,39.0,76.4,121.0,39.9,401.0,77.4,95.0,17.5,401.0,14.9,401.0,72.0
82,2014.0,83.0,83.0,University Of St Andrews,66.2,154.0,78.4,114.0,67.8,175.0,68.5,122.0,95.9,58.0,99.9,16.0,71.6
83,2014.0,84.0,84.0,The University Of Western Australia (UWA),77.5,111.0,79.2,110.0,38.6,401.0,78.8,88.0,99.9,31.0,75.2,146.0,71.4
84,2014.0,85.0,85.0,"University Of California, Davis (UCD)",83.8,86.0,48.6,304.0,38.7,401.0,96.9,33.0,68.9,192.0,41.3,320.0,71.3
85,2014.0,86.0,86.0,University Of Southampton,73.9,123.0,65.8,168.0,61.0,212.0,67.9,125.0,87.0,117.0,89.2,88.0,71.0
86,2014.0,86.0,86.0,Washington University In St. Louis,62.1,165.0,36.7,401.0,99.8,23.0,96.7,35.0,7.2,401.0,50.6,260.0,71.0
87,2014.0,88.0,88.0,Fudan University,92.5,59.0,92.9,49.0,40.4,401.0,64.9,142.0,18.3,401.0,46.5,285.0,70.8
88,2014.0,89.0,89.0,University Of Oslo,72.4,131.0,50.8,282.0,83.2,119.0,75.4,103.0,46.3,273.0,44.5,298.0,70.6
89,2014.0,90.0,90.0,Durham University,75.3,117.0,98.7,23.0,48.9,312.0,60.4,175.0,89.7,101.0,76.3,137.0,70.4
90,2014.0,91.0,91.0,Aarhus University,75.1,118.0,60.1,203.0,59.9,220.0,80.0,85.0,66.9,202.0,53.7,237.0,70.3
91,2014.0,92.0,92.0,Erasmus University Rotterdam,54.5,196.0,91.5,56.0,68.7,171.0,93.2,44.0,75.4,172.0,57.2,219.0,70.2
92,2014.0,92.0,92.0,Université De Montréal ,79.0,105.0,59.6,211.0,37.3,401.0,82.4,78.0,87.0,116.0,82.6,113.0,70.2
93,2014.0,94.0,94.0,The University Of Auckland,92.1,62.0,88.0,68.0,27.9,401.0,47.1,264.0,89.7,102.0,89.1,89.0,69.8
94,2014.0,95.0,95.0,Delft University Of Technology,79.8,100.0,81.8,98.0,36.6,401.0,67.3,129.0,90.2,98.0,74.8,149.0,69.4
95,2014.0,96.0,96.0,University Of Alberta,77.8,110.0,59.6,210.0,61.5,208.0,57.6,199.0,90.5,97.0,72.9,154.0,69.3
96,2014.0,97.0,97.0,University Of Groningen,66.4,152.0,57.3,228.0,73.8,152.0,63.9,151.0,91.9,91.0,90.2,83.0,69.2
97,2014.0,97.0,97.0,University Of Leeds,81.3,93.0,87.3,73.0,48.2,322.0,52.5,234.0,77.8,164.0,72.6,157.0,69.2
98,2014.0,99.0,99.0,Georgia Institute Of Technology (Georgia Tech),76.2,113.0,82.9,93.0,18.8,401.0,99.6,14.0,41.6,290.0,72.1,160.0,68.4
99,2014.0,99.0,99.0,Nagoya University,72.3,133.0,64.7,176.0,94.1,65.0,57.0,206.0,21.8,401.0,28.8,401.0,68.4
0,2015.0,1.0,1.0,Massachusetts Institute Of Technology (MIT),100.0,6.0,100.0,4.0,100.0,14.0,100.0,10.0,99.8,42.0,95.6,57.0,100.0
1,2015.0,2.0,2.0,Imperial College London,99.9,14.0,100.0,7.0,99.8,26.0,96.2,49.0,100.0,41.0,99.7,20.0,99.4
2,2015.0,2.0,2.0,University Of Cambridge,100.0,1.0,100.0,2.0,99.9,18.0,97.9,40.0,95.6,73.0,96.5,48.0,99.4
3,2015.0,4.0,4.0,Harvard University,100.0,2.0,100.0,3.0,99.7,29.0,100.0,3.0,98.1,53.0,83.8,117.0,99.3
4,2015.0,5.0,5.0,UCL (University College London),99.9,15.0,99.4,22.0,99.0,35.0,97.4,41.0,96.8,59.0,100.0,15.0,99.2
5,2015.0,5.0,5.0,University Of Oxford,100.0,3.0,100.0,1.0,100.0,10.0,96.6,46.0,98.4,51.0,95.0,59.0,99.2
6,2015.0,7.0,7.0,Stanford University,100.0,5.0,100.0,5.0,98.5,39.0,100.0,8.0,92.6,92.0,74.1,157.0,98.3
7,2015.0,8.0,8.0,California Institute Of Technology (Caltech),99.6,26.0,82.3,107.0,100.0,6.0,100.0,1.0,90.9,109.0,86.0,106.0,97.1
8,2015.0,9.0,9.0,Princeton University,100.0,11.0,97.7,32.0,98.4,43.0,99.5,27.0,74.2,187.0,66.6,194.0,96.6
9,2015.0,10.0,10.0,Yale University,100.0,10.0,100.0,12.0,100.0,5.0,92.2,66.0,93.2,89.0,62.7,211.0,96.5
10,2015.0,11.0,11.0,University Of Chicago,99.9,18.0,96.7,41.0,95.3,57.0,99.2,30.0,67.8,207.0,66.9,193.0,95.5
11,2015.0,12.0,12.0,ETH Zurich (Swiss Federal Institute Of Technology),99.9,17.0,98.6,28.0,79.7,134.0,97.1,44.0,100.0,10.0,98.1,37.0,95.3
12,2015.0,13.0,13.0,University Of Pennsylvania,98.5,33.0,96.8,38.0,99.9,17.0,95.9,52.0,54.4,260.0,67.3,189.0,94.5
13,2015.0,14.0,14.0,Columbia University,100.0,12.0,99.9,16.0,95.4,55.0,98.6,35.0,15.6,401.0,86.0,105.0,94.1
14,2015.0,14.0,14.0,Johns Hopkins University,96.1,45.0,74.9,130.0,100.0,13.0,99.9,13.0,92.3,97.0,67.6,187.0,94.1
15,2015.0,16.0,16.0,King'S College London (KCL),95.5,47.0,93.5,58.0,90.3,81.0,87.3,83.0,94.0,85.0,98.1,36.0,92.9
16,2015.0,17.0,17.0,Ecole Polytechnique Fédérale De Lausanne (EPFL),89.8,70.0,90.3,65.0,94.4,61.0,94.0,60.0,100.0,11.0,100.0,12.0,92.8
17,2015.0,17.0,17.0,University Of Edinburgh,99.8,21.0,98.2,30.0,79.4,136.0,87.9,79.0,90.3,113.0,97.5,41.0,92.8
18,2015.0,19.0,19.0,Cornell University,99.7,23.0,96.4,43.0,75.2,157.0,99.7,23.0,92.6,93.0,65.6,197.0,92.6
19,2015.0,20.0,20.0,University Of Toronto,100.0,13.0,96.8,37.0,78.8,137.0,87.5,82.0,96.9,58.0,88.6,97.0,92.4
20,2015.0,21.0,21.0,Mcgill University,99.3,31.0,96.4,44.0,90.2,82.0,76.6,117.0,80.1,165.0,90.7,90.0,91.5
21,2015.0,22.0,22.0,National University Of Singapore (NUS),100.0,9.0,100.0,10.0,92.1,71.0,63.8,185.0,100.0,23.0,94.9,62.0,91.1
22,2015.0,23.0,23.0,University Of Michigan,99.8,22.0,90.2,66.0,85.0,110.0,97.2,42.0,61.9,224.0,33.3,401.0,90.3
23,2015.0,24.0,24.0,"Ecole Normale Supérieure, Paris (ENS Paris)",90.3,68.0,74.6,133.0,98.1,45.0,98.4,37.0,79.0,172.0,63.7,207.0,90.2
24,2015.0,25.0,25.0,Australian National University (ANU),99.6,25.0,95.8,47.0,76.9,147.0,74.2,129.0,100.0,33.0,96.4,50.0,89.7
25,2015.0,26.0,26.0,Duke University,95.5,48.0,85.0,96.0,99.8,23.0,99.5,28.0,15.8,401.0,41.8,331.0,89.6
26,2015.0,27.0,27.0,"University Of California, Berkeley (UCB)",100.0,4.0,100.0,11.0,52.4,293.0,99.6,25.0,96.8,60.0,81.9,127.0,89.5
27,2015.0,28.0,28.0,University Of Hong Kong (HKU),99.3,30.0,96.7,40.0,89.1,85.0,57.2,230.0,100.0,22.0,98.4,30.0,88.8
28,2015.0,29.0,29.0,University Of Bristol,93.7,57.0,99.1,26.0,82.5,121.0,80.1,105.0,84.7,143.0,82.2,125.0,88.5
29,2015.0,30.0,30.0,The University Of Manchester,99.4,29.0,100.0,14.0,74.4,161.0,65.3,174.0,84.1,144.0,96.3,53.0,86.9
30,2015.0,31.0,31.0,Seoul National University (SNU),99.0,32.0,96.8,39.0,85.6,106.0,74.4,128.0,44.9,297.0,59.9,219.0,86.7
31,2015.0,31.0,31.0,The University Of Tokyo,100.0,7.0,99.8,17.0,91.3,74.0,81.6,100.0,11.9,401.0,26.4,401.0,86.7
32,2015.0,33.0,33.0,The University Of Melbourne,99.8,20.0,100.0,13.0,48.7,341.0,89.1,74.0,79.6,167.0,97.0,44.0,86.5
33,2015.0,34.0,34.0,Northwestern University,93.1,59.0,80.0,113.0,86.9,99.0,99.9,14.0,11.6,401.0,53.1,259.0,86.0
34,2015.0,35.0,35.0,Ecole Polytechnique,74.5,128.0,98.7,27.0,99.5,32.0,80.3,104.0,90.8,110.0,91.9,82.0,85.0
35,2015.0,36.0,36.0,Kyoto University,99.9,16.0,96.1,45.0,94.8,60.0,69.9,146.0,17.4,401.0,22.0,401.0,84.7
36,2015.0,37.0,37.0,The University Of Sydney,99.6,28.0,99.2,24.0,49.9,323.0,75.1,125.0,99.5,45.0,87.1,103.0,84.3
37,2015.0,37.0,37.0,"University Of California, Los Angeles (UCLA)",100.0,8.0,99.2,23.0,54.1,282.0,100.0,9.0,26.7,399.0,40.6,343.0,84.3
38,2015.0,39.0,39.0,Nanyang Technological University (NTU),93.0,62.0,97.2,35.0,92.8,69.0,42.6,317.0,100.0,12.0,95.3,58.0,84.0
39,2015.0,40.0,40.0,The Hong Kong University Of Science And Technology (HKUST),94.3,51.0,94.3,54.0,78.0,139.0,52.9,255.0,100.0,13.0,96.4,49.0,83.3
40,2015.0,41.0,41.0,New York University (NYU),98.3,35.0,96.1,46.0,95.6,54.0,48.5,276.0,21.9,401.0,68.7,182.0,82.5
41,2015.0,41.0,41.0,University Of Wisconsin-Madison,97.1,41.0,66.6,178.0,88.0,90.0,74.8,127.0,48.8,284.0,35.7,383.0,82.5
42,2015.0,43.0,43.0,The University Of Queensland (UQ),96.3,44.0,92.4,61.0,48.6,343.0,78.0,113.0,99.8,43.0,83.2,119.0,82.4
43,2015.0,44.0,44.0,University Of British Columbia,99.7,24.0,93.3,59.0,44.0,392.0,85.1,90.0,91.0,108.0,51.5,270.0,82.3
44,2015.0,45.0,45.0,University Of Copenhagen,89.2,72.0,78.3,116.0,99.9,19.0,60.4,201.0,78.4,174.0,46.0,303.0,82.0
45,2015.0,46.0,46.0,The Chinese University Of Hong Kong (CUHK),95.2,49.0,89.8,69.0,78.4,138.0,55.1,240.0,94.9,78.0,63.6,208.0,81.9
46,2015.0,47.0,47.0,Tsinghua University,99.6,27.0,99.6,18.0,88.5,87.0,46.1,287.0,50.0,282.0,37.9,361.0,81.3
47,2015.0,48.0,48.0,The University Of New South Wales (UNSW),97.5,40.0,99.4,21.0,38.1,401.0,73.8,133.0,100.0,27.0,93.6,71.0,81.2
48,2015.0,49.0,49.0,Ruprecht-Karls-Universität Heidelberg,96.5,43.0,76.2,125.0,86.8,100.0,59.2,218.0,51.6,276.0,59.0,225.0,81.1
49,2015.0,50.0,50.0,University Of Amsterdam,95.5,46.0,85.1,95.0,48.7,340.0,93.8,61.0,69.2,202.0,33.3,401.0,80.5
50,2015.0,51.0,51.0,Kaist - Korea Advanced Institute Of Science And Technology,88.1,74.0,84.1,101.0,87.9,93.0,79.2,108.0,32.2,364.0,21.1,401.0,79.9
51,2015.0,52.0,52.0,Brown University,78.2,112.0,75.6,128.0,85.0,111.0,99.4,29.0,23.8,401.0,55.0,241.0,79.8
52,2015.0,52.0,52.0,Ludwig-Maximilians-Universität München,98.2,36.0,87.7,84.0,52.1,296.0,81.7,97.0,57.9,241.0,37.9,359.0,79.8
53,2015.0,54.0,54.0,Technische Universität München,90.8,67.0,97.7,31.0,93.6,64.0,44.2,304.0,50.5,281.0,66.0,195.0,79.7
54,2015.0,55.0,55.0,Osaka University,94.1,53.0,87.0,87.0,87.1,96.0,69.9,148.0,15.9,401.0,17.9,401.0,79.6
55,2015.0,55.0,55.0,University Of Glasgow,87.9,76.0,64.7,200.0,59.5,251.0,86.2,87.0,82.5,148.0,90.2,91.0,79.6
56,2015.0,57.0,57.0,Peking University,99.9,19.0,99.6,20.0,82.0,126.0,46.4,285.0,35.8,346.0,24.7,401.0,78.8
57,2015.0,57.0,57.0,University Of Zurich,81.3,101.0,74.3,134.0,83.1,118.0,69.9,147.0,100.0,38.0,60.8,215.0,78.8
58,2015.0,59.0,59.0,"University Of California, San Diego (UCSD)",97.8,38.0,65.8,187.0,58.1,258.0,99.5,26.0,2.1,401.0,21.9,401.0,78.6
59,2015.0,60.0,60.0,Lund University,91.4,65.0,84.9,97.0,59.0,255.0,70.8,144.0,73.1,190.0,69.3,177.0,78.3
60,2015.0,61.0,61.0,The University Of Warwick,91.2,66.0,99.9,15.0,55.4,277.0,55.5,238.0,86.9,130.0,98.1,35.0,78.1
61,2015.0,62.0,62.0,"University Of North Carolina, Chapel Hill",84.7,85.0,48.1,319.0,82.2,124.0,95.0,57.0,42.2,310.0,22.0,401.0,77.5
62,2015.0,63.0,63.0,University Of Illinois At Urbana-Champaign,97.5,39.0,76.3,124.0,24.9,401.0,93.1,64.0,63.9,219.0,65.4,199.0,76.9
63,2015.0,64.0,64.0,University Of Birmingham,81.8,97.0,94.3,55.0,65.8,207.0,66.0,169.0,81.9,151.0,79.1,137.0,76.7
64,2015.0,65.0,65.0,Carnegie Mellon University,86.5,80.0,86.8,88.0,38.9,401.0,97.1,45.0,18.1,401.0,98.8,27.0,76.5
65,2015.0,65.0,65.0,University Of Washington,93.9,56.0,56.7,255.0,57.8,260.0,99.8,17.0,8.4,401.0,22.5,401.0,76.5
66,2015.0,67.0,67.0,University Of Helsinki,84.5,86.0,65.1,197.0,95.1,58.0,65.8,171.0,59.3,232.0,15.0,401.0,76.4
67,2015.0,68.0,68.0,Tokyo Institute Of Technology,84.1,87.0,89.0,72.0,80.5,130.0,75.7,122.0,13.7,401.0,33.1,401.0,76.3
68,2015.0,69.0,69.0,The University Of Sheffield,82.3,93.0,81.3,111.0,66.1,202.0,62.5,190.0,81.0,155.0,93.3,75.0,75.7
69,2015.0,70.0,70.0,Monash University,93.1,58.0,98.5,29.0,30.5,401.0,63.3,189.0,94.2,83.0,94.4,63.0,75.5
70,2015.0,71.0,71.0,Fudan University,94.7,50.0,96.5,42.0,51.9,297.0,62.0,192.0,40.9,315.0,55.9,238.0,75.3
71,2015.0,71.0,71.0,Tohoku University,86.2,82.0,79.2,115.0,97.3,50.0,56.8,233.0,16.4,401.0,21.7,401.0,75.3
72,2015.0,71.0,71.0,Trinity College Dublin (TCD),81.1,102.0,70.1,154.0,61.8,238.0,72.4,136.0,95.3,74.0,81.3,130.0,75.3
73,2015.0,71.0,71.0,London School Of Economics And Political Science (LSE),93.1,61.0,100.0,6.0,66.9,196.0,22.6,401.0,100.0,24.0,100.0,7.0,75.3
74,2015.0,75.0,75.0,Leiden University,89.6,71.0,50.1,305.0,49.8,325.0,98.1,39.0,68.4,204.0,22.9,401.0,75.2
75,2015.0,76.0,76.0,National Taiwan University (Ntu),97.9,37.0,83.0,105.0,45.7,373.0,82.0,95.0,18.4,401.0,20.6,401.0,75.1
76,2015.0,77.0,77.0,The University Of Nottingham,81.5,100.0,97.2,34.0,61.3,241.0,57.5,227.0,85.0,142.0,87.9,99.0,74.9
77,2015.0,78.0,78.0,Boston University,77.0,120.0,83.6,103.0,63.8,221.0,93.7,62.0,11.5,401.0,66.9,192.0,74.8
78,2015.0,79.0,79.0,University Of Texas At Austin,98.4,34.0,88.5,77.0,21.0,401.0,90.1,71.0,54.4,259.0,24.7,401.0,74.6
79,2015.0,80.0,80.0,Utrecht University,86.4,81.0,66.2,181.0,52.3,295.0,97.2,43.0,53.0,268.0,12.8,401.0,74.5
80,2015.0,81.0,81.0,Uppsala University,88.0,75.0,64.0,206.0,40.7,401.0,95.2,53.0,35.3,349.0,68.9,180.0,74.2
81,2015.0,82.0,82.0,Katholieke Universiteit Leuven,93.1,60.0,81.6,109.0,21.4,401.0,90.2,70.0,79.4,168.0,45.4,308.0,74.1
82,2015.0,83.0,83.0,Université De Montréal,83.1,91.0,72.1,140.0,33.2,401.0,89.2,73.0,87.3,128.0,82.3,124.0,73.6
83,2015.0,84.0,84.0,University Of Alberta,81.6,98.0,71.2,146.0,61.7,240.0,63.7,187.0,90.1,115.0,76.1,152.0,73.3
84,2015.0,85.0,85.0,University Of Geneva,68.1,151.0,32.7,401.0,62.5,231.0,99.7,22.0,100.0,26.0,99.0,24.0,73.1
85,2015.0,86.0,86.0,Delft University Of Technology,82.2,94.0,88.9,75.0,34.1,401.0,80.0,106.0,91.6,103.0,71.6,172.0,72.9
86,2015.0,86.0,86.0,Pohang University Of Science And Technology (POSTECH),59.4,191.0,67.7,170.0,99.4,33.0,94.9,59.0,53.8,265.0,12.9,401.0,72.9
87,2015.0,88.0,88.0,University Of St Andrews,69.0,145.0,68.4,165.0,75.6,153.0,66.0,167.0,95.8,70.0,99.9,16.0,72.7
88,2015.0,89.0,89.0,The University Of Western Australia (UWA),79.4,108.0,72.2,139.0,37.9,401.0,87.7,80.0,100.0,36.0,67.6,186.0,72.6
89,2015.0,90.0,90.0,Erasmus University Rotterdam,58.8,194.0,88.5,78.0,66.5,199.0,96.0,50.0,78.9,173.0,61.6,213.0,72.1
90,2015.0,90.0,90.0,University Of Groningen,68.6,148.0,61.3,228.0,73.3,164.0,73.1,135.0,89.5,118.0,93.1,76.0,72.1
91,2015.0,92.0,92.0,Durham University,77.4,114.0,99.2,25.0,47.1,356.0,65.2,175.0,89.9,117.0,80.6,132.0,72.0
92,2015.0,92.0,92.0,The University Of Auckland,91.6,64.0,93.6,57.0,28.7,401.0,56.8,232.0,87.4,127.0,87.2,102.0,72.0
93,2015.0,94.0,94.0,University Of Southampton,73.8,130.0,56.3,261.0,69.8,177.0,68.8,157.0,86.2,132.0,91.2,87.0,71.9
94,2015.0,95.0,95.0,"University Of California, Davis (UCD)",82.2,95.0,62.1,220.0,37.2,401.0,98.7,33.0,63.3,220.0,41.6,334.0,71.7
95,2015.0,96.0,96.0,Aarhus University,79.0,109.0,67.7,171.0,53.3,287.0,84.2,92.0,65.0,214.0,45.7,306.0,71.6
96,2015.0,97.0,97.0,University Of Leeds,81.1,103.0,92.4,62.0,56.2,270.0,54.2,244.0,77.5,178.0,70.4,174.0,71.3
97,2015.0,98.0,98.0,Queen Mary University Of London (QMUL),64.6,166.0,59.7,239.0,76.6,148.0,71.2,140.0,94.4,81.0,98.8,25.0,71.2
98,2015.0,99.0,99.0,Washington University In St. Louis,60.7,182.0,36.4,401.0,99.9,21.0,99.2,31.0,4.0,401.0,53.7,252.0,70.8
99,2015.0,100.0,100.0,The University Of Adelaide,76.8,121.0,85.7,92.0,48.6,342.0,59.8,210.0,90.1,116.0,97.5,42.0,70.5
0,2016.0,1.0,1.0,Massachusetts Institute Of Technology (MIT),100.0,6.0,100.0,4.0,100.0,15.0,100.0,9.0,100.0,31.0,95.5,62.0,100.0
1,2016.0,2.0,2.0,Harvard University,100.0,1.0,100.0,3.0,98.6,40.0,100.0,8.0,99.9,44.0,76.0,155.0,98.7
2,2016.0,3.0,3.0,Stanford University,100.0,5.0,100.0,6.0,99.5,32.0,99.9,12.0,97.6,66.0,72.8,170.0,98.6
3,2016.0,3.0,3.0,University Of Cambridge,100.0,2.0,100.0,2.0,100.0,16.0,93.7,42.0,96.2,80.0,96.6,54.0,98.6
4,2016.0,5.0,5.0,California Institute Of Technology (Caltech),99.8,23.0,89.6,75.0,100.0,6.0,100.0,3.0,90.2,126.0,85.2,120.0,97.9
5,2016.0,6.0,6.0,University Of Oxford,100.0,3.0,100.0,1.0,100.0,10.0,88.9,63.0,97.8,61.0,96.6,55.0,97.7
6,2016.0,7.0,7.0,UCL (University College London),99.9,15.0,99.8,17.0,98.6,41.0,88.0,67.0,95.5,87.0,99.9,18.0,97.2
7,2016.0,8.0,8.0,Imperial College London,99.9,17.0,100.0,8.0,99.9,23.0,79.6,108.0,100.0,38.0,100.0,13.0,96.1
8,2016.0,9.0,9.0,ETH Zurich (Swiss Federal Institute Of Technology),99.9,19.0,99.0,28.0,78.6,140.0,98.8,21.0,100.0,13.0,98.0,41.0,95.5
9,2016.0,10.0,10.0,University Of Chicago,99.9,13.0,96.3,48.0,93.8,60.0,91.5,51.0,73.4,197.0,81.6,135.0,94.6
10,2016.0,11.0,11.0,Princeton University,100.0,11.0,98.5,30.0,92.9,65.0,100.0,4.0,47.2,303.0,68.2,192.0,94.4
11,2016.0,12.0,12.0,National University Of Singapore (NUS),100.0,9.0,100.0,9.0,92.9,67.0,78.9,110.0,100.0,25.0,92.5,81.0,94.2
12,2016.0,13.0,13.0,Nanyang Technological University (NTU),95.3,52.0,97.5,39.0,94.2,56.0,86.5,73.0,100.0,15.0,94.0,72.0,93.9
13,2016.0,14.0,14.0,Ecole Polytechnique Fédérale De Lausanne (EPFL),89.1,71.0,93.6,60.0,93.6,63.0,99.3,17.0,100.0,14.0,100.0,11.0,93.8
14,2016.0,15.0,15.0,Yale University,100.0,10.0,100.0,11.0,100.0,7.0,71.3,149.0,89.9,127.0,65.5,204.0,92.2
15,2016.0,16.0,16.0,Johns Hopkins University,97.2,41.0,74.0,136.0,100.0,13.0,84.9,81.0,96.6,75.0,71.2,179.0,91.9
16,2016.0,17.0,17.0,Cornell University,99.9,21.0,96.7,44.0,73.9,165.0,97.1,31.0,90.2,125.0,66.0,202.0,91.8
17,2016.0,18.0,18.0,University Of Pennsylvania,98.8,33.0,97.4,40.0,100.0,17.0,80.5,102.0,52.9,278.0,66.6,196.0,91.5
18,2016.0,19.0,19.0,Australian National University (ANU),99.6,26.0,94.4,59.0,68.9,191.0,89.4,61.0,100.0,30.0,96.7,53.0,91.0
19,2016.0,19.0,19.0,King'S College London (KCL),95.2,53.0,95.9,51.0,89.9,84.0,77.5,120.0,95.4,90.0,98.2,37.0,91.0
20,2016.0,21.0,21.0,University Of Edinburgh,99.7,24.0,98.0,36.0,85.3,103.0,71.5,148.0,93.1,112.0,97.9,42.0,90.8
21,2016.0,22.0,22.0,Columbia University,100.0,12.0,99.4,27.0,100.0,18.0,67.0,170.0,33.0,380.0,89.8,93.0,89.7
22,2016.0,23.0,23.0,"Ecole Normale Supérieure, Paris (ENS Paris)",89.6,68.0,78.9,117.0,91.9,74.0,100.0,7.0,55.6,266.0,82.6,130.0,89.2
23,2016.0,24.0,24.0,Mcgill University,99.1,32.0,94.7,56.0,80.8,130.0,70.4,157.0,88.3,132.0,92.3,82.0,88.6
24,2016.0,25.0,25.0,Tsinghua University,99.6,27.0,99.5,24.0,87.5,92.0,84.2,86.0,47.8,301.0,36.1,398.0,88.5
25,2016.0,26.0,26.0,"University Of California, Berkeley (UCB)",100.0,4.0,99.9,14.0,46.9,346.0,99.9,13.0,96.8,70.0,79.3,143.0,88.4
26,2016.0,27.0,27.0,"University Of California, Los Angeles (UCLA)",100.0,8.0,99.7,19.0,74.2,163.0,89.6,59.0,57.4,259.0,49.0,297.0,88.2
27,2016.0,28.0,28.0,The Hong Kong University Of Science And Technology (HKUST),94.3,56.0,91.8,67.0,65.8,209.0,89.4,62.0,100.0,16.0,97.0,52.0,88.0
28,2016.0,29.0,29.0,Duke University,96.4,44.0,84.6,96.0,99.8,28.0,85.4,79.0,15.2,401.0,57.4,243.0,87.9
29,2016.0,30.0,30.0,University Of Hong Kong (HKU),99.5,28.0,97.4,41.0,84.5,107.0,56.3,255.0,100.0,21.0,98.6,31.0,87.8
30,2016.0,30.0,30.0,University Of Michigan,99.9,20.0,91.4,69.0,81.3,127.0,84.5,82.0,65.4,226.0,42.2,348.0,87.8
31,2016.0,32.0,32.0,Northwestern University,94.0,58.0,81.1,107.0,92.3,72.0,96.4,35.0,29.9,401.0,51.7,275.0,87.7
32,2016.0,33.0,33.0,The University Of Manchester,99.3,30.0,99.9,13.0,79.4,136.0,61.9,209.0,83.9,157.0,97.1,50.0,87.2
33,2016.0,34.0,34.0,University Of Toronto,99.9,14.0,95.6,53.0,82.6,117.0,57.3,249.0,97.1,68.0,90.3,90.0,87.1
34,2016.0,35.0,35.0,London School Of Economics And Political Science (LSE),93.8,59.0,100.0,5.0,65.0,213.0,77.6,119.0,100.0,24.0,100.0,8.0,86.2
